experiment,cell_id,n,p,q,alpha,cv_method,correction,rejects,B,seed
phase3_size_grid,n500_a0.3_p5,500,5,150,0.3,exact_jacobi,johnstone2009,928,20000,20260823
phase3_size_grid,n500_a0.3_p5,500,5,150,0.3,tw,johnstone2009,951,20000,20260823
phase3_size_grid,n500_a0.3_p5,500,5,150,0.3,naive_chi2,none,13295,20000,20260823
