experiment,cell_id,n,p,q,alpha,cv_method,correction,rejects,B,seed
phase3_size_grid,n500_a0.5_p5,500,5,250,0.5,exact_jacobi,johnstone2009,1134,20000,20260823
phase3_size_grid,n500_a0.5_p5,500,5,250,0.5,tw,johnstone2009,1044,20000,20260823
phase3_size_grid,n500_a0.5_p5,500,5,250,0.5,naive_chi2,none,9056,20000,20260823
