experiment,cell_id,n,p,q,alpha,cv_method,correction,rejects,B,seed
phase3_size_grid,n1000_a0.1_p2,1000,2,100,0.1,exact_jacobi,johnstone2009,1087,20000,20260823
phase3_size_grid,n1000_a0.1_p2,1000,2,100,0.1,tw,johnstone2009,1051,20000,20260823
phase3_size_grid,n1000_a0.1_p2,1000,2,100,0.1,naive_chi2,none,3160,20000,20260823
