cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,tsls,0.7405936804851252,0.7402719382895399,0.7402719382895399,0.021827893978838858,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,liml,0.7724839666467465,0.7723936412389816,0.7723936412389816,0.011812776975765497,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,fuller,0.7725055001478348,0.77241519493872,0.77241519493872,0.011811620821697481,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,bekker,63.33089565917318,4.816265852002411,3.570923201448257,63.230141961586945,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,jive,0.7405913543045994,0.7402682549244478,0.7402682549244478,0.021873838753941804,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,whiten,0.7405936804851252,0.7402719382895399,0.7402719382895399,0.021827893978838858,0.05,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,pca_l,0.3929410600326709,0.36521132168631676,-0.31670738287567457,0.23259215440689293,0.0016666666666666668,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,trunc_k1,0.37520807728700123,0.3750113268379027,-0.3750113268379027,0.012149321161446429,0.2,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,trunc_k2,0.28745113266415134,0.2524429723976785,-0.09459954141510543,0.2714389073695134,0.4,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.28,0.8944271909999159,trunc_k5,0.7405936804851252,0.7402719382895401,0.7402719382895401,0.02182789397883123,1.0,400,20260823
