cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,tsls,0.7150421698472784,0.713937599520028,0.713937599520028,0.039729191427516956,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,liml,0.7201916471686187,0.7201020430996459,0.7201020430996459,0.011360289396138229,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,fuller,0.720194077362359,0.7201044744471825,0.7201044744471825,0.011360235427425517,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,bekker,45.589138856476524,3.751554832747258,-1.5125821345338628,45.564039295933654,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,jive,0.7150622482217062,0.7139585490705668,0.7139585490705668,0.039714091213723476,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,whiten,0.715042169847275,0.7139375995200242,0.7139375995200242,0.03972919142752254,0.05,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,pca_l,0.42385827405036514,0.3956334054307028,-0.38526843783396214,0.17670333129268637,0.005,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,trunc_k1,0.3994855947475686,0.39948134828601256,-0.39948134828601256,0.001841950707309235,0.2,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,trunc_k2,0.31470005956705843,0.2797039919951035,-0.12404452707967177,0.2892215116361345,0.4,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.88,0.8944271909999159,trunc_k5,0.7150421698472808,0.7139375995200298,0.7139375995200298,0.03972919142752673,1.0,400,20260823
