cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,tsls,0.36152513603001074,0.35975628706692303,0.35975628706692303,0.03571887312527408,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,liml,0.3642120884502436,0.3637326705584234,0.3637326705584234,0.018681267133829768,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,fuller,0.3642150316458294,0.36373563058585007,0.36373563058585007,0.01868101493727077,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,bekker,4.128957851396417,1.778258734770023,0.1004867481798755,4.127734893624874,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,jive,0.36151513918591865,0.3597458650974146,0.3597458650974146,0.035722659558422146,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,whiten,0.3615251360300106,0.3597562870669229,0.3597562870669229,0.03571887312527369,0.05,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,pca_l,0.40680451731741724,0.39119825776022465,-0.38498336480919226,0.1314447569515392,0.0016666666666666668,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,trunc_k1,0.39800234068739865,0.3979899655654799,-0.3979899655654799,0.003138550913442806,0.2,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,trunc_k2,0.2786489609168088,0.24955590787180335,-0.20971324574856176,0.18348187370315514,0.4,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.72,0.4472135954999579,trunc_k5,0.3615251360300111,0.3597562870669233,0.3597562870669233,0.03571887312527486,1.0,400,20260823
