cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,tsls,0.7637622795018326,0.7636419480770634,0.7636419480770634,0.013557091388019341,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,liml,0.7762621844856282,0.7761789095041064,0.7761789095041064,0.011370114485606167,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,fuller,0.776282299771863,0.7761990375976119,0.7761990375976119,0.011369387478383598,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,bekker,6.767874859732925,1.7200937447643767,0.20933006251956243,6.764636800444686,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,jive,0.763778158262308,0.7636575330485209,0.7636575330485209,0.013573770913431591,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,whiten,0.7637622795018326,0.7636419480770634,0.7636419480770634,0.013557091388019341,0.05,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,pca_l,0.40500735562172374,0.3697398176404022,-0.30613924630111194,0.26515980084071666,0.0007147962830593281,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,trunc_k1,0.35427144295297375,0.353801532984761,-0.353801532984761,0.018240903201738393,0.2,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,trunc_k2,0.2878012934745344,0.2531446032999088,-0.0705376501254272,0.27902334031474485,0.4,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.28,0.8944271909999159,trunc_k5,0.7637622795018325,0.7636419480770633,0.7636419480770633,0.013557091388015245,1.0,400,20260823
