cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,tsls,0.7791495911772806,0.7788676726377983,0.7788676726377983,0.020957909044151214,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,liml,0.8193239156755885,0.819240464606974,0.819240464606974,0.011693585785731115,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,fuller,0.8193527144823,0.8192692979213123,0.8192692979213123,0.0116913734451246,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,bekker,2.8355672650567825,1.3666844633424529,0.8127190647434915,2.716602554011916,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,jive,0.7791429968923496,0.7788600021410409,0.7788600021410409,0.020997777769317164,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,whiten,0.7791495911772804,0.778867672637798,0.778867672637798,0.020957909044159163,0.05,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,pca_l,0.39181993342481586,0.3603214586166038,-0.29046943008078235,0.26296458015780877,0.0016666666666666668,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,trunc_k1,0.3356966065885452,0.33413722439874144,-0.33413722439874144,0.03231914210138658,0.2,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,trunc_k2,0.2787489734374864,0.23942155174073343,-0.05295980978198262,0.2736717901799685,0.4,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.1,0.8944271909999159,trunc_k5,0.7791495911772806,0.7788676726377983,0.7788676726377983,0.020957909044151214,1.0,400,20260823
