cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,tsls,0.36466426588782114,0.36371217585333027,0.36371217585333027,0.02633400751005531,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,liml,0.3691705633028049,0.3686946930498156,0.3686946930498156,0.018738413118845436,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,fuller,0.3691756957070046,0.36869986046856384,0.36869986046856384,0.018737854498645894,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,bekker,25.786694094201497,3.20543970172555,2.257395937428005,25.68769658590684,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,jive,0.36464248212616207,0.36369041349995584,0.36369041349995584,0.026332924246265512,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,whiten,0.36466426588782114,0.3637121758533302,0.3637121758533302,0.026334007510056365,0.05,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,pca_l,0.4194509826704356,0.3946667720866266,-0.37382824803165016,0.19024081538087753,0.001,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,trunc_k1,0.39357632002666454,0.3935399139597432,-0.3935399139597432,0.005353111832325653,0.2,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,trunc_k2,0.276366745952598,0.25006929725808863,-0.20499623052609173,0.18535135213567044,0.4,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.55,0.4472135954999579,trunc_k5,0.36466426588782114,0.3637121758533302,0.3637121758533302,0.026334007510056365,1.0,400,20260823
