cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,tsls,0.7275755376355134,0.7274758373113497,0.7274758373113497,0.012044463199204845,,400,20260823
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,liml,0.7286912028917614,0.7286043038039213,0.7286043038039213,0.011253339515243578,,400,20260823
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,fuller,0.7286968274262996,0.7286099375222841,0.7286099375222841,0.011252788317899637,,400,20260823
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,bekker,6.500351344563556,1.889435867113226,0.3774860889822291,6.489381469400156,,400,20260823
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,jive,0.7276126479023033,0.727512448967727,0.727512448967727,0.01207484924881142,,400,20260823
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,whiten,0.7275755376355134,0.7274758373113497,0.7274758373113497,0.012044463199204845,0.05,400,20260823
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,pca_l,0.3999868045188158,0.37586717641017836,-0.3429656394534848,0.20582520240105598,0.0005558643690939411,400,20260823
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,trunc_k1,0.38801561923140465,0.38798343953415,-0.38798343953415,0.00499714066051498,0.2,400,20260823
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,trunc_k2,0.30396866522035665,0.2724724858051981,-0.12476472759947982,0.27718353519441385,0.4,400,20260823
a0.9_k2.0_none_p5,2000,5,1799,0.9,2.0,none,0.72,0.8944271909999159,trunc_k5,0.7275755376355134,0.7274758373113497,0.7274758373113497,0.012044463199204845,1.0,400,20260823
