cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,tsls,0.36134125734502115,0.3603930813286557,0.3603930813286557,0.026159724580311187,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,liml,0.3634249242261944,0.3629508344591049,0.3629508344591049,0.01855713647776917,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,fuller,0.36342765883001293,0.3629535899846502,0.3629535899846502,0.018556797135246675,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,bekker,8.546562484485474,2.0893291664663267,1.0284828985165502,8.484453619925889,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,jive,0.36131911511629183,0.3603709391470612,0.3603709391470612,0.02615892135936192,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,whiten,0.3613412573450211,0.3603930813286557,0.3603930813286557,0.026159724580310125,0.05,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,pca_l,0.4152671951460711,0.39401428681207806,-0.38055310646152096,0.1662112406757478,0.001,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,trunc_k1,0.3968656238026772,0.39685184255688305,-0.39685184255688305,0.0033073275457709654,0.2,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,trunc_k2,0.27873643424403577,0.25209942804616736,-0.2082918496134719,0.18522555212410216,0.4,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.72,0.4472135954999579,trunc_k5,0.36134125734502126,0.36039308132865594,0.36039308132865594,0.026159724580310125,1.0,400,20260823
