cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,tsls,0.7711940746282394,0.7710322006281973,0.7710322006281973,0.01580020050966981,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,liml,0.7972852974770517,0.7972072784629318,0.7972072784629318,0.011153507914385989,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,fuller,0.7973099218602169,0.7972319241710991,0.7972319241710991,0.01115215580917037,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,bekker,170.95272382786922,10.166916749551053,-8.25021808297043,170.75352905797044,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,jive,0.7712389108570574,0.7710771135089811,0.7710771135089811,0.015796918770380187,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,whiten,0.7711940746282393,0.7710322006281973,0.7710322006281973,0.015800200509666296,0.05,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,pca_l,0.39097678292233223,0.3576337575226332,-0.30953933722271854,0.2388477412411862,0.001,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,trunc_k1,0.34348000011401497,0.34261810710162893,-0.34261810710162893,0.02431754848705855,0.2,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,trunc_k2,0.2866861330852878,0.24673457714700534,-0.048284811111116405,0.28259072157337217,0.4,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.18,0.8944271909999159,trunc_k5,0.7711940746282394,0.7710322006281974,0.7710322006281974,0.015800200509662785,1.0,400,20260823
