cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,tsls,0.7219382541271268,0.721754918165335,0.721754918165335,0.01626901583607329,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,liml,0.7286686341306247,0.7285767197497526,0.7285767197497526,0.011573322966230358,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,fuller,0.7286749973334776,0.7285830878519434,0.7285830878519434,0.011573065068124425,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,bekker,9.449386904241443,1.9748960278252519,0.34511104853205893,9.443082718595171,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,jive,0.7219884669785137,0.7218050713002271,0.7218050713002271,0.016272230801538737,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,whiten,0.7219382541271268,0.7217549181653351,0.7217549181653351,0.016269015836066467,0.05,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,pca_l,0.3973275059363437,0.38000395615162885,-0.3700325210783278,0.14472415250403825,0.001,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,trunc_k1,0.39310925266671437,0.3930933691277207,-0.3930933691277207,0.0035337911653351146,0.2,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,trunc_k2,0.30074581113755355,0.2641501177276345,-0.09926490047919462,0.2838917442435419,0.4,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.72,0.8944271909999159,trunc_k5,0.7219382541271268,0.7217549181653351,0.7217549181653351,0.016269015836066467,1.0,400,20260823
