cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,tsls,0.7159301996914956,0.7148294888928125,0.7148294888928125,0.039684413055318765,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,liml,0.728009860227417,0.7279222243470815,0.7279222243470815,0.011295658012722483,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,fuller,0.7280159883019645,0.7279283558039106,0.7279283558039106,0.011295487590247148,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,bekker,8.681005896612644,1.949025668684386,0.8238968369301424,8.641820258436297,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,jive,0.7159500531798699,0.7148501737748171,0.7148501737748171,0.03966998490511961,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,whiten,0.7159301996914944,0.7148294888928111,0.7148294888928111,0.039684413055324365,0.05,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,pca_l,0.40093994723421367,0.38331189809646327,-0.3666017847412917,0.16234522694761824,0.005,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,trunc_k1,0.3985886144340024,0.39857300082672914,-0.39857300082672914,0.0035279694434614687,0.2,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,trunc_k2,0.3143825421554899,0.27933741910629256,-0.12325175230290185,0.28921512471932115,0.4,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.72,0.8944271909999159,trunc_k5,0.7159301996914949,0.7148294888928116,0.7148294888928116,0.03968441305532156,1.0,400,20260823
