cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,tsls,0.7415510171681532,0.7405601285652699,0.7405601285652699,0.038322409142869704,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,liml,0.8079018606286121,0.8078264104314249,0.8078264104314249,0.011041151056501735,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,fuller,0.8079394881407641,0.8078640725993408,0.8078640725993408,0.011038872241629482,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,bekker,4.312231510605794,1.4945171328531837,0.45571725936559515,4.2880837655738295,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,jive,0.741567664759074,0.7405771978431364,0.7405771978431364,0.03831468975516265,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,whiten,0.7415510171681531,0.7405601285652699,0.7405601285652699,0.038322409142868254,0.05,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,pca_l,0.3956640944382123,0.35995495363953955,-0.30771475106458784,0.2487201391220046,0.005,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,trunc_k1,0.37297524518659264,0.3719737719850515,-0.3719737719850515,0.02731385138005671,0.2,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,trunc_k2,0.30557966224999117,0.26870953260122216,-0.09699221300874537,0.2897782610833408,0.4,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.1,0.8944271909999159,trunc_k5,0.7415510171681532,0.7405601285652701,0.7405601285652701,0.03832240914286536,1.0,400,20260823
