cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,tsls,0.7252163905818035,0.7248767963522289,0.7248767963522289,0.022191063035111595,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,liml,0.7405543188145763,0.7404570332966994,0.7404570332966994,0.012003372708191245,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,fuller,0.7405651611370416,0.7404678871635691,0.7404678871635691,0.012002748412437347,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,bekker,54.76145287944722,4.440869939536515,-1.7975787760652775,54.73194160644913,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,jive,0.7252165060916917,0.7248753654579084,0.7248753654579084,0.022241521083424864,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,whiten,0.7252163905818036,0.7248767963522291,0.7248767963522291,0.022191063035109093,0.05,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,pca_l,0.3917749414336646,0.3684903623891102,-0.3326617088405104,0.20693910265259874,0.0016666666666666668,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,trunc_k1,0.39125121508480276,0.39121396453884677,-0.39121396453884677,0.00539881979070735,0.2,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,trunc_k2,0.2929217316814106,0.2587559639880154,-0.11097579776714586,0.2710858041306882,0.4,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.55,0.8944271909999159,trunc_k5,0.7252163905818038,0.7248767963522293,0.7248767963522293,0.02219106303510409,1.0,400,20260823
