cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,tsls,0.3706668554547963,0.3663896831398429,0.3663896831398429,0.05614728685726818,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,liml,0.3919625109493188,0.3914740192671644,0.3914740192671644,0.01956277660524229,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,fuller,0.39197892830373093,0.39149053459695393,0.39149053459695393,0.019561225808538973,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,bekker,12.888602048290787,2.281194973527568,-0.20727085053837982,12.886935304940527,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,jive,0.37064874665897696,0.366371369517137,0.366371369517137,0.05614724390393486,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,whiten,0.3706668554547963,0.3663896831398429,0.3663896831398429,0.05614728685726818,0.05,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,pca_l,0.41483847322116596,0.38711251241792183,-0.37028306924673177,0.18703317217458526,0.005,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,trunc_k1,0.392822087687803,0.39255611587601036,-0.39255611587601036,0.01445297421793656,0.2,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,trunc_k2,0.27864286183670367,0.25247580297477795,-0.2017001796723286,0.19224692968341184,0.4,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.18,0.4472135954999579,trunc_k5,0.3706668554547964,0.36638968313984294,0.36638968313984294,0.05614728685726868,1.0,400,20260823
