cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,tsls,0.728751288162414,0.7285709315017428,0.7285709315017428,0.01621227217451157,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,liml,0.7405839449263654,0.7404941822475487,0.7404941822475487,0.011530201222524704,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,fuller,0.7405951935901318,0.7405054393519862,0.7405054393519862,0.011529746698286223,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,bekker,7.042836494665922,1.811862858370518,0.4674381408420739,7.02730727057557,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,jive,0.7288011011852401,0.7286207066124536,0.7286207066124536,0.0162145300390565,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,whiten,0.7287512881624142,0.7285709315017429,0.7285709315017429,0.01621227217451842,0.05,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,pca_l,0.3952767264967121,0.37392522423072966,-0.3545617667195121,0.1747273421382435,0.001,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,trunc_k1,0.3861537436181881,0.38610633533233896,-0.38610633533233896,0.006050745951763082,0.2,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,trunc_k2,0.29836881924588,0.2615645905248961,-0.09227056219999874,0.2837430098689248,0.4,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.55,0.8944271909999159,trunc_k5,0.7287512881624142,0.7285709315017428,0.7285709315017428,0.016212272174521845,1.0,400,20260823
