cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,tsls,0.37541389629192384,0.3747453742931701,0.3747453742931701,0.022394150462904137,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,liml,0.38060630571239984,0.3801363060231742,0.3801363060231742,0.018908960603280754,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,fuller,0.3806150417208936,0.380145039292449,0.380145039292449,0.018909232812040353,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,bekker,2013.9149922054858,107.15514968451896,-104.69321763049513,2011.191916752898,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,jive,0.37537073231485857,0.3747055534999052,0.3747055534999052,0.02233684970900975,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,whiten,0.37541389629192373,0.37474537429316995,0.37474537429316995,0.022394150462905375,0.05,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,pca_l,0.42962157985921295,0.39374105332185094,-0.3634247675319051,0.22912254412236877,0.0007147962830593281,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,trunc_k1,0.3841884175977356,0.38407174641152536,-0.38407174641152536,0.009467514174958806,0.2,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,trunc_k2,0.2790361055410052,0.25242309368384985,-0.19762598316924354,0.19699014942854598,0.4,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.4,0.4472135954999579,trunc_k5,0.3754138962919238,0.3747453742931701,0.3747453742931701,0.022394150462902898,1.0,400,20260823
