cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,tsls,0.36347389543206743,0.36295974222357286,0.36295974222357286,0.019326101147387184,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,liml,0.36406948116553806,0.36361751949364374,0.36361751949364374,0.01813523182740345,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,fuller,0.364072620655332,0.3636207087309635,0.3636207087309635,0.018134312582314255,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,bekker,259.9948156160341,14.824108820075262,-13.175463370750167,259.6607619802838,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,jive,0.3635241396481086,0.36300728411043204,0.36300728411043204,0.019378126577810184,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,whiten,0.36347389543206754,0.36295974222357286,0.36295974222357286,0.01932610114738934,0.05,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,pca_l,0.4122567208460723,0.3931399507663006,-0.3792911220027612,0.16153590515004052,0.0005558643690939411,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,trunc_k1,0.39410717045867644,0.3940831544164367,-0.3940831544164367,0.004350771441381821,0.2,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,trunc_k2,0.27636314894676267,0.24874397635421303,-0.20380639685889976,0.18665353651930408,0.4,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.72,0.4472135954999579,trunc_k5,0.36347389543206743,0.36295974222357286,0.36295974222357286,0.019326101147387184,1.0,400,20260823
