cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,tsls,0.7176727050830436,0.7174874932112729,0.7174874932112729,0.016303640900634884,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,liml,0.7206267937740215,0.7205336624536041,0.7205336624536041,0.011585213689094107,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,fuller,0.7206294627069316,0.7205363337316223,0.7205363337316223,0.011585089290686084,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,bekker,14.759179036004971,2.3561961674844323,0.10643630740174409,14.7587952465408,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,jive,0.7177228959251805,0.7175376147775623,0.7175376147775623,0.016307259566035442,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,whiten,0.7176727050830435,0.7174874932112726,0.7174874932112726,0.016303640900645098,0.05,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,pca_l,0.4120490333918997,0.3955347562596285,-0.3910972598781102,0.12972023448572997,0.001,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,trunc_k1,0.3974922520190868,0.39748825592332954,-0.39748825592332954,0.001782363104101512,0.2,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,trunc_k2,0.302329549536422,0.26589818598148485,-0.10366353885937193,0.28400180850488843,0.4,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.88,0.8944271909999159,trunc_k5,0.7176727050830428,0.717487493211272,0.717487493211272,0.016303640900641694,1.0,400,20260823
