cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,tsls,0.36019801240284505,0.3584264007534639,0.3584264007534639,0.035680854556434126,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,liml,0.36025841104697753,0.359777593183693,0.359777593183693,0.01860661637810852,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,fuller,0.3602594965508155,0.3597786861423627,0.3597786861423627,0.018606500281416583,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,bekker,6.116586801917374,1.9696728174749587,0.07091854221385249,6.116175656875796,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,jive,0.36018740026464124,0.35841538101734627,0.35841538101734627,0.03568442180547936,,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,whiten,0.36019801240284566,0.35842640075346466,0.35842640075346466,0.035680854556432565,0.05,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,pca_l,0.40402871322131517,0.3942150715334433,-0.38825399239917097,0.11179462640653282,0.0016666666666666668,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,trunc_k1,0.39928855938622976,0.3992849223535891,-0.3992849223535891,0.0017042411270289202,0.2,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,trunc_k2,0.2796045136314958,0.25041141805220823,-0.21093212382773838,0.1835383425353541,0.4,400,20260823
a0.3_k0.5_none_p5,2000,5,600,0.3,0.5,none,0.88,0.4472135954999579,trunc_k5,0.3601980124028454,0.3584264007534642,0.3584264007534642,0.035680854556434514,1.0,400,20260823
