cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,tsls,0.717414125286391,0.7163197265112933,0.7163197265112933,0.03961157117842748,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,liml,0.7391820832149206,0.7390969501579255,0.7390969501579255,0.011218307056003959,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,fuller,0.7391932009620835,0.73910807430296,0.73910807430296,0.011217969902851701,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,bekker,6.1468317347898696,1.726300431215771,0.5707919975133838,6.120272614140201,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,jive,0.717433693962087,0.7163400811407166,0.7163400811407166,0.039597896199130095,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,whiten,0.7174141252863899,0.7163197265112922,0.7163197265112922,0.03961157117842748,0.05,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,pca_l,0.39998862130425,0.377256834534263,-0.35735802635452996,0.17968343878296017,0.005,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,trunc_k1,0.39709060374559835,0.3970489272672681,-0.3970489272672681,0.005752993912342634,0.2,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,trunc_k2,0.3138335753744852,0.27876506725915784,-0.12182418942594347,0.28922375404355105,0.4,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.55,0.8944271909999159,trunc_k5,0.7174141252863905,0.7163197265112927,0.7163197265112927,0.03961157117842748,1.0,400,20260823
