cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,tsls,0.3766357795310187,0.3761273300556263,0.3761273300556263,0.0195637932969062,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,liml,0.37822105609316564,0.37776912307294497,0.37776912307294497,0.018483963993897887,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,fuller,0.3782290858622151,0.3777771896868255,0.3777771896868255,0.01848340727493544,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,bekker,5.89411134519538,1.9038830150122954,-0.19105713532051058,5.891013980683123,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,jive,0.37669047080105966,0.3761796768680474,0.3761796768680474,0.019610239768433315,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,whiten,0.3766357795310187,0.3761273300556263,0.3761273300556263,0.0195637932969062,0.05,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,pca_l,0.43155293606364914,0.39354091099009636,-0.3635664661079872,0.23250238998106193,0.0005558643690939411,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,trunc_k1,0.38086257893074094,0.3806020517617496,-0.3806020517617496,0.014084822488101967,0.2,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,trunc_k2,0.2665612878652571,0.23964293290958452,-0.19040849714104163,0.18654630632868185,0.4,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.4,0.4472135954999579,trunc_k5,0.37663577953101873,0.3761273300556264,0.3761273300556264,0.019563793296905493,1.0,400,20260823
