cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,tsls,0.7315405351283504,0.7312084532639902,0.7312084532639902,0.022039791540673363,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,liml,0.7552961583766693,0.7552022674516552,0.7552022674516552,0.011908908196529339,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,fuller,0.7553124687597493,0.755218593528856,0.755218593528856,0.011908041494882794,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,bekker,13.924601671016411,2.585397136933584,0.3622817817893464,13.919888060148205,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,jive,0.7315395692014588,0.7312060291627402,0.7312060291627402,0.0220881014012945,,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,whiten,0.7315405351283504,0.7312084532639902,0.7312084532639902,0.022039791540673363,0.05,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,pca_l,0.39119768369401947,0.3656366747907316,-0.3253635566502541,0.21719618719365902,0.0016666666666666668,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,trunc_k1,0.3846336114334011,0.38454511093830634,-0.38454511093830634,0.008250618022078831,0.2,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,trunc_k2,0.290539800081524,0.25610727467646227,-0.10424677728341589,0.2711936298245846,0.4,400,20260823
a0.3_k2.0_none_p5,2000,5,600,0.3,2.0,none,0.4,0.8944271909999159,trunc_k5,0.7315405351283504,0.7312084532639901,0.7312084532639901,0.022039791540675882,1.0,400,20260823
