cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,tsls,0.3597404729910568,0.35922522208467,0.35922522208467,0.019247018627538148,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,liml,0.3599675001430359,0.35951640072965046,0.35951640072965046,0.018015514581159086,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,fuller,0.35996881622981197,0.3595177711364148,0.3595177711364148,0.018014463494553466,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,bekker,26.297632170207493,2.9877103475929196,-1.4024814652765947,26.260207605788032,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,jive,0.3597892240903559,0.35927106319067464,0.35927106319067464,0.0193025626636098,,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,whiten,0.3597404729910572,0.35922522208467034,0.35922522208467034,0.019247018627538866,0.05,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,pca_l,0.41036054517317416,0.3981084308397891,-0.38959679183370627,0.12888024219293068,0.0005558643690939411,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,trunc_k1,0.39784194256297106,0.39783683995759717,-0.39783683995759717,0.0020149528112544564,0.2,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,trunc_k2,0.279172842841511,0.25137519996749197,-0.20756434940074583,0.18669364487859813,0.4,400,20260823
a0.9_k0.5_none_p5,2000,5,1799,0.9,0.5,none,0.88,0.4472135954999579,trunc_k5,0.3597404729910567,0.3592252220846699,0.3592252220846699,0.019247018627538148,1.0,400,20260823
