cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,tsls,0.38555379663024564,0.3846005352161835,0.3846005352161835,0.02709535767289344,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,liml,0.39650720584408955,0.396027189440632,0.396027189440632,0.019504602278462308,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,fuller,0.396519152354747,0.39603924393720447,0.39603924393720447,0.0195027035503934,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,bekker,17.8987966034919,3.1319866969842485,-0.6921506884175179,17.885408781397654,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,jive,0.3855349616086376,0.3845817806637609,0.3845817806637609,0.027093552813622086,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,whiten,0.38555379663024564,0.38460053521618354,0.38460053521618354,0.027095357672892412,0.05,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,pca_l,0.43313149284714136,0.3972158111417463,-0.3404878487096218,0.26771424126685334,0.001,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,trunc_k1,0.3732444177827518,0.3727782462004724,-0.3727782462004724,0.018648714853451827,0.2,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,trunc_k2,0.2619677600673069,0.237324743234713,-0.18441185421019923,0.18606282632873847,0.4,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.18,0.4472135954999579,trunc_k5,0.38555379663024564,0.38460053521618354,0.38460053521618354,0.027095357672892412,1.0,400,20260823
