cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,tsls,0.7348564044087121,0.7347226504246385,0.7347226504246385,0.014020058969033047,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,liml,0.7413977062340189,0.7413035732717441,0.7413035732717441,0.011814019790423255,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,fuller,0.7414084219070144,0.7413142959862895,0.7413142959862895,0.011813663318440056,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,bekker,4.719249637401486,1.5190250612028635,1.0340351638513814,4.60457255562695,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,jive,0.7348732143356955,0.734739094962373,0.734739094962373,0.014039354755476576,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,whiten,0.7348564044087121,0.7347226504246385,0.7347226504246385,0.014020058969033047,0.05,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,pca_l,0.4104498404033156,0.38320241136711247,-0.3446026383559133,0.22297554378283482,0.0007147962830593281,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,trunc_k1,0.38230568488073025,0.3822432614884985,-0.3822432614884985,0.006908381775754706,0.2,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,trunc_k2,0.2965321766082976,0.2633558492794188,-0.09940256815251076,0.2793751263243385,0.4,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.55,0.8944271909999159,trunc_k5,0.734856404408712,0.7347226504246384,0.7347226504246384,0.014020058969033047,1.0,400,20260823
