cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,tsls,0.4251339739991201,0.424470630081827,0.424470630081827,0.023739840905560267,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,liml,0.430221536915243,0.42975597062553034,0.42975597062553034,0.020009411221275718,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,fuller,0.43023053068275807,0.429765049006822,0.429765049006822,0.02000780307108994,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,bekker,6.732522621586261,1.9379657958980205,-0.2837754338009127,6.726539403983436,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,jive,0.4250909286157769,0.42443064013792836,0.42443064013792836,0.023683946114021664,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,whiten,0.4251339739991201,0.4244706300818271,0.4244706300818271,0.023739840905558512,0.05,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,pca_l,0.4564347164447868,0.40681847314497604,-0.33169656044299173,0.31354432249097036,0.0007147962830593281,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,trunc_k1,0.3434608791465935,0.3286811261398711,-0.3281907736649424,0.10127285710079202,0.2,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,trunc_k2,0.2491797047806597,0.21741795199538447,-0.14598245831002749,0.20193971164765442,0.4,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.05,0.4472135954999579,trunc_k5,0.4251339739991201,0.4244706300818271,0.4244706300818271,0.023739840905558512,1.0,400,20260823
