cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,tsls,0.8324903991742222,0.8323533093317041,0.8323533093317041,0.015107387656911227,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,liml,0.8518080644648242,0.8517414068869664,0.8517414068869664,0.010656194514040224,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,fuller,0.8518281793175178,0.85176155231702,0.85176155231702,0.010653876003484553,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,bekker,7.638690199493723,2.0518344792713084,0.867999795938635,7.589213682463549,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,jive,0.8325252426893186,0.8323883008503051,0.8323883008503051,0.015099547094225736,,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,whiten,0.8324903991742222,0.8323533093317041,0.8323533093317041,0.015107387656911227,0.05,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,pca_l,0.384734922113694,0.34736755045403117,-0.27301677884098857,0.271077108522872,0.001,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,trunc_k1,0.2938917284776454,0.2793794384140565,-0.2792453515589738,0.09162085843454636,0.2,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,trunc_k2,0.2870172377273379,0.23324994071647764,0.016887101553078168,0.2865200177191241,0.4,400,20260823
a0.5_k2.0_none_p5,2000,5,1000,0.5,2.0,none,0.05,0.8944271909999159,trunc_k5,0.8324903991742222,0.8323533093317041,0.8323533093317041,0.015107387656911227,1.0,400,20260823
