cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,tsls,0.39481698495157763,0.3941497244211568,0.3941497244211568,0.022944418601926246,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,liml,0.4020732639215877,0.40160318217751106,0.40160318217751106,0.019436913990024018,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,fuller,0.4020856158516223,0.4016155698781461,0.4016155698781461,0.019436473605834573,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,bekker,49.08263868022441,4.596232330866506,3.057502718306718,48.98731567396818,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,jive,0.39477297863296457,0.39410905365981436,0.39410905365981436,0.022885770297471828,,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,whiten,0.39481698495157763,0.3941497244211568,0.3941497244211568,0.022944418601926246,0.05,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,pca_l,0.444766736345639,0.399207717881459,-0.34795082285437823,0.27703370667576227,0.0007147962830593281,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,trunc_k1,0.36460501721274946,0.3637315495355301,-0.3637315495355301,0.025222578163057247,0.2,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,trunc_k2,0.2652753613316904,0.23986258341454175,-0.17797081159434516,0.19671656653700773,0.4,400,20260823
a0.7_k0.5_none_p5,2000,5,1399,0.7,0.5,none,0.18,0.4472135954999579,trunc_k5,0.39481698495157763,0.39414972442115676,0.39414972442115676,0.02294441860192685,1.0,400,20260823
