cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,tsls,0.3632567599638237,0.35890746966500664,0.35890746966500664,0.05604374967895519,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,liml,0.36162559673495126,0.36115807059805904,0.36115807059805904,0.01838260742650547,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,fuller,0.36162676965244867,0.36115924427053114,0.36115924427053114,0.018382622424561453,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,bekker,6.801910949413653,1.7241135882870744,0.5460097216826041,6.779960615488959,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,jive,0.36323570785193654,0.3588876362469274,0.3588876362469274,0.05603431098702427,,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,whiten,0.3632567599638224,0.3589074696650057,0.3589074696650057,0.05604374967895247,0.05,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,pca_l,0.4036930164736373,0.39716435080204493,-0.39157003214952973,0.09818839784822168,0.005,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,trunc_k1,0.39972963938385764,0.3997257636131933,-0.3997257636131933,0.001760257310276635,0.2,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,trunc_k2,0.28354536080778003,0.25701256246894233,-0.20879405985450744,0.19184111187408845,0.4,400,20260823
a0.1_k0.5_none_p5,2000,5,200,0.1,0.5,none,0.88,0.4472135954999579,trunc_k5,0.36325675996382034,0.3589074696650036,0.3589074696650036,0.05604374967895296,1.0,400,20260823
