cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,tsls,0.3759804349967413,0.37502475142040553,0.37502475142040553,0.02679035875836363,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,liml,0.38540434807910967,0.3849258684938928,0.3849258684938928,0.019198627099505206,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,fuller,0.38541449812323564,0.3849360953663022,0.3849360953663022,0.019197339600338405,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,bekker,7.592874252892087,1.9375006141267286,0.01566803655951798,7.5928580872331555,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,jive,0.3759601511385521,0.3750045277017388,0.3750045277017388,0.026788793315838805,,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,whiten,0.3759804349967413,0.37502475142040553,0.37502475142040553,0.02679035875836363,0.05,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,pca_l,0.4282169176388956,0.3964986893269723,-0.3514437021623143,0.24465701045055546,0.001,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,trunc_k1,0.3824647648448286,0.38227716073577106,-0.38227716073577106,0.011977843195145025,0.2,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,trunc_k2,0.26842282889289504,0.24310779399763174,-0.19383487750716788,0.18568482795491295,0.4,400,20260823
a0.5_k0.5_none_p5,2000,5,1000,0.5,0.5,none,0.28,0.4472135954999579,trunc_k5,0.37598043499674116,0.3750247514204055,0.3750247514204055,0.026790358758363112,1.0,400,20260823
