cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,tsls,0.7197167667898626,0.7186321376159631,0.7186321376159631,0.03949778707680911,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,liml,0.7529938205987362,0.7529115269849462,0.7529115269849462,0.01113222318668796,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,fuller,0.7530106711043977,0.752928387513739,0.752928387513739,0.011131669823356713,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,bekker,5.815656206908769,1.7544025748451577,0.9117896569911358,5.74373543422401,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,jive,0.7197359688769576,0.7186520721292287,0.7186520721292287,0.039484986002515106,,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,whiten,0.7197167667898625,0.718632137615963,0.718632137615963,0.03949778707680911,0.05,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,pca_l,0.3998911683526473,0.3754856877321023,-0.34869569199410755,0.19576583182771148,0.005,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,trunc_k1,0.3947649287417947,0.39467165903879353,-0.39467165903879353,0.008580822575984812,0.2,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,trunc_k2,0.31298546946754485,0.27782236787188636,-0.11952955080875985,0.2892621485457016,0.4,400,20260823
a0.1_k2.0_none_p5,2000,5,200,0.1,2.0,none,0.4,0.8944271909999159,trunc_k5,0.7197167667898626,0.7186321376159631,0.7186321376159631,0.03949778707680911,1.0,400,20260823
