cell_id,n,p,q,alpha,kappa,theta,rho_true,het,estimator,rmse,mae,bias,sd,tau_used,B,seed
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,tsls,0.7474810477072047,0.7473534295202903,0.7473534295202903,0.013811881324458899,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,liml,0.7572273786834941,0.7571383994899297,0.7571383994899297,0.011608059514982517,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,fuller,0.757243186344925,0.7571542173253298,0.7571542173253298,0.011607517059305593,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,bekker,18.23549105682397,2.6978636229394635,2.019822763628235,18.123284748826197,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,jive,0.7474975955216202,0.7473696444400408,0.7473696444400408,0.013830035436346394,,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,whiten,0.7474810477072047,0.7473534295202902,0.7473534295202902,0.013811881324462918,0.05,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,pca_l,0.404238604257215,0.3717114543182373,-0.32600794513533843,0.23901395122556215,0.0007147962830593281,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,trunc_k1,0.3700092177897947,0.36983478289292476,-0.36983478289292476,0.01136022059464153,0.2,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,trunc_k2,0.2923552156560716,0.25875451177278497,-0.08683580870161649,0.2791614487146182,0.4,400,20260823
a0.7_k2.0_none_p5,2000,5,1399,0.7,2.0,none,0.4,0.8944271909999159,trunc_k5,0.7474810477072046,0.7473534295202902,0.7473534295202902,0.013811881324458899,1.0,400,20260823
